,id,title,date,author,story,topic
875,8ff6cf9204fc11ebb77d646e69d991ea,حصيلة حادثة الحاجب تصل 7 قتلى و5 جرحى,الخميس 18 يونيو 2020 - 20:05,رشيد الكويرتي,ارتفعت حصيلة حادثة سير وقعت عصر اليوم الخميس، بشارع محمد الخامس وسط مدينة الحاجب، إلى 7 قتلى و5 جرحى، حسب مصادر من السلطات المحلية بالحاجب.ووفق المصادر ذاتها، أودت الحادثة، الناجمة عن فقدان سائق شاحنة كانت محملة بالبطيخ الأحمر السيطرة عليها جراء عطب في الفرامل، (أودت) بحياة ثلاثة راجلين، وسائق الشاحنة ومساعده، وسائق سيارة أجرة صغيرة وأحد زبنائه، واصفة إصابات الجرحى بالمتفاوتة الخطورة.المصادر عينها أبرزت أن الحادثة خلفت، كذلك، خسائر مادية فادحة، تتمثل في تحطيم 9 سيارات، وتخريب أحد الأعمدة الكهربائية، واقتلاع مجموعة من الأشجار، إثر ارتطام الشاحنة المذكورة بها.وانتقلت السلطات المحلية والأمنية وعناصر الوقاية المدنية إلى مكان الحادثة، لتقديم الإسعافات الأولية ونقل المصابين إلى المستشفى. كما فُتح بحث من طرف السلطات المختصة للكشف عن جميع ظروف وملابسات الحادثة.,faits-divers
876,91590fe804fc11eb91ab646e69d991ea,"أربعيني يفارق الحياة في ""مطفية"" بآيت بعمران",الخميس 18 يونيو 2020 - 19:10,مصطفى البكار,"أقدم شخص في عقده الرابع على الانتحار غرقا داخل ""مطفية"" بدوار إد بنعمر، الواقع بالنفوذ الترابي لجماعة تيوغزة، في إقليم سيدي إفني.واستنادا إلى المعطيات التي حصلت عليها هسبريس من مصادر مقربة، فإن ""م.أ.ا"" المزداد سنة 1976، الذي كان يشتغل قيد حياته أجيرا بحمام بمدينة سيدي إفني، عثر عليه من طرف أحد أفراد عائلته جثة هامدة داخل خزان مائي (مطفية) وسط منزل مجاور لمقر سكنه.وأضافت المصادر ذاتها أن المتوفي قام بوضع هاتفه النقال وحذاء وعمامة بجنبات ""المطفية""، قبل أن يعمد إلى إلقاء نفسه داخلها، مشيرة إلى أن الأسباب الكامنة وراء إنهائه لحياته بهذه الطريقة ماتزال مجهولة إلى حدود الساعة.وفور إخطارها بالحادث، انتقلت السلطات المحلية بقيادة تيوغزة وعناصر الدرك الملكي التابعة لسرية مير اللفت إلى عين المكان، من أجل اتخاذ الإجراءات اللازمة والإشراف على انتشال الجثة ونقلها نحو مستودع الأموات بمستشفى سيدي إفني، في انتظار فتح بحث قضائي قصد تحديد ظروف وملابسات الواقعة، تنفيذا لتعليمات النيابة العامة المختصة.",faits-divers
877,924e5b4c04fc11ebbaa6646e69d991ea,حادثة سير تودي بحياة ستة أشخاص في الحاجب,الخميس 18 يونيو 2020 - 18:15,هسبريس من الرباط,أفادت السلطات المحلية لإقليم الحاجب أن ستة أشخاص لقوا مصرعهم فيما أصيب شخصان آخران بجروح متفاوتة الخطورة، إثر حادثة سير وقعت اليوم الخميس بشارع محمد الخامس بمدينة الحاجب.وحسب المعطيات الأولية، فقد نجمت الحادثة عن فقدان سائق شاحنة لنقل البضائع السيطرة عليها جراء عطب بالفرامل، مما أدى إلى ارتطامها بمجموعة من السيارات والمركبات.وانتقلت السلطات المحلية والأمنية وعناصر الوقاية المدنية إلى عين المكان لتقديم الإسعافات الأولية ونقل المصابين إلى المستشفى، كما تم فتح بحث من طرف السلطات المختصة للكشف عن جميع ظروف وملابسات هذا الحادث.,faits-divers
878,931cffee04fc11ebad4c646e69d991ea,"""البحرية الملكية"" تنقذ 93 مرشحا للهجرة السرية",الخميس 18 يونيو 2020 - 17:20,هسبريس من الرباط,تمكن حرس السواحل التابع للبحرية الملكية، في الساعات الأولى من صباح الخميس، من إنقاذ عدد من المرشحين للهجرة بعرض البحر الأبيض المتوسط.مصدر عسكري كشف أن البحرية أنقذت 93 مرشحا للهجرة السرية، يتحدرون من دول جنوب الصحراء الكبرى؛ بينهم 15 من النساء وعدد من القاصرين والأطفال.وقد تلقى الموقوفون الإسعافات الأولية، يقول المصدر، قبل الوصول إلى ميناء الناظور، موردا أن حالتهم الصحية كانت جيدة.,faits-divers
879,93e0f2fe04fc11ebb977646e69d991ea,"شرطة ""طنجة المتوسط"" تجهض تهريب ""ريفوتريل""‎",الخميس 18 يونيو 2020 - 16:20,هسبريس من الرباط,"أوقفت عناصر الشرطة العاملة بميناء طنجة المتوسط، مساء أمس الأربعاء، سائق شاحنة للاشتباه في محاولته تهريب كمية من الأقراص المخدرة.المديرية العامة للأمن الوطني أوردت، في بلاغ لها، أن عناصر الأمن المشتغلة بالميناء سالف الذكر أجهضت محاولة تهريب 5400 قرص طبي مخدر من نوع ""ريفوتريل"" على متن شاحنة مسجلة بالمغرب كان يسوقها مواطن مغربي يبلغ من العمر 48 سنة.وذكر البلاغ أن إجراءات التفتيش المنجزة في إطار هذه القضية مكنت من ضبط الشحنات المخدرة المحجوزة مخبأة بعناية داخل مقصورة القيادة، وذلك بعدما عبرت المركبة المحجوزة على متن باخرة كانت قادمة من أحد موانئ إسبانيا في اتجاه المغرب.وجرى الاحتفاظ بالمشتبه فيه تحت تدبير الحراسة النظرية رهن إشارة البحث، الذي يجري تحت إشراف النيابة العامة المختصة؛ وذلك للكشف عن مصدر ووجهة المخدرات المحجوزة، وكذا تحديد كل المساهمين والمشاركين في محاولة تهريب هذه الكمية من المخدرات نحو المغرب.",faits-divers
880,9552d9ca04fc11ebbc27646e69d991ea,توقيف مفتش شرطة من أجل شبهة الارتشاء بالعيون,الخميس 18 يونيو 2020 - 13:30,هسبريس من الرباط,قالت المديرية العامة للأمن الوطني إن عناصر الفرقة الوطنية للشرطة القضائية أوقفت مفتش شرطة، يعمل بالمفوضية الجهوية للأمن بمنطقة المرسى التابعة لولاية أمن العيون، للاشتباه في تورطه في قضية تتعلق بالارتشاء.بلاغ للمديرية، توصلت به هسبريس، ذكر أن عناصر الفرقة الوطنية للشرطة القضائية كانت قد أوقفت أحد الأشخاص بمنطقة تبعد بحوالي 30 كيلومترا عن مدينة العيون، بتاريخ 12 يونيو الجاري، للاشتباه في تورطه في حيازة وترويج المخدرات، وذلك قبل أن تسفر الأبحاث المنجزة عن الاشتباه في تورط موظف الشرطة في التواطؤ مع المشتبه فيه الموقوف والتستر عن نشاطه الإجرامي مقابل مبالغ مالية كان يتسلمها على سبيل الرشوة.وقد تم الاحتفاظ بموظف الشرطة الموقوف تحت تدبير الحراسة النظرية، رهن إشارة البحث التمهيدي الذي يجري تحت إشراف النيابة العامة المختصة، وذلك للكشف عن كافة الظروف والملابسات المحيطة بارتكاب هذه الأفعال الإجرامية.,faits-divers
881,96aef54804fc11eba762646e69d991ea,مواد تنظيف تجر شخصيْن إلى العدالة قرب بني ملال,الخميس 18 يونيو 2020 - 11:50,حميد رزقي,"أحالت مصالح الدرك الملكي بالمركز الترابي زاوية الشيخ بإقليم بني ملال، الأربعاء، شخصيْن على النيابة العامة بالمحكمة الابتدائية بشبهة توزيع مواد تنظيف مختلفة مزيفة العلامة والإشهار بحضور الأطراف المطالبة بالحق المدني.وذكرت مصادر هسبريس أن الشخصيْن المذكوريْن، وهما سائق شاحنة ومساعده، كانا بصدد نقل حمولة من مواد التنظيف المزيفة من نواحي فاس في اتجاه إقليم الفقيه بن صالح.وأضافت: ""مصالح الدرك بزاوية الشيخ تمكنت، بعد تفتيش شاحنة بسد قضائي بتراب جماعة آيت أم البخث، من حجز أطنان من مواد التنظيف المزيفة كانت في طريقها إلى ساكنة سبت أولاد النمة بإقليم الفقيه بن صالح"".وجرى، خلال هذه العملية، حجز 300 علبة من مسحوق للتصبين كل واحدة منها تتضمن 18 كيسا من فئة 375 غراما، و24 علبة معبأة بحوالي 100 قنينة من مواد تنظيف الشعر، فضلا عن الشاحنة ومواد أخرى.واستنادا إلى المعطيات التي استقتها هسبريس من عين المكان، فقد انتقلت مصالح الدرك بزاوية الشيخ إلى فاس، من أجل تعميق البحث الذي تشرف عليه النيابة العامة. كما دخلت على الخط مندوبية الصناعة والتجارة ببني ملال ومصالح الجمارك وبعض الشركات التي تضررت من تزييف علاماتها التجارية.",faits-divers
882,975f4a8a04fc11eba546646e69d991ea,مصالح الأمن تتصدى لترويج المخدرات بمكناس,الخميس 18 يونيو 2020 - 08:38,هسبريس من مكناس,أوقفت عناصر المصلحة الولائية للشرطة القضائية بمدينة مكناس، بناءً على معلومات دقيقة وفرتها مصالح المديرية العامة لمراقبة التراب الوطني، الأربعاء، شخصين يبلغان من العمر 35 و36 سنة، وهما من ذوي السوابق القضائية، للاشتباه في تورطهما في قضية تتعلق بحيازة وترويج المخدرات والمؤثرات العقلية.ووفق ما أفاد به مصدر أمني لهسبريس، أُوقف المشتبه فيهما على مستوى نقطة المراقبة المرورية بمدخل مدينة مكناس، مباشرة بعد وصولهما على متن سيارة خفيفة، إذ أسفرت عملية التفتيش المنجزة عن العثور بحوزتهما على 109 غرامات من مخدر الكوكايين، وصاعق كهربائي، علاوة على أسلحة بيضاء، وهواتف محمولة، ومبلغ مالي يشتبه في كونه من عائدات هذا النشاط الإجرامي.واحتُفظ بالمشتبه فيهما تحت تدبير الحراسة النظرية، رهن إشارة البحث الذي تشرف عليه النيابة العامة المختصة، لتحديد باقي الامتدادات المحتملة لهذا النشاط الإجرامي، والكشف عن كافة الأفعال الإجرامية المنسوبة إلى المعنيين بالأمر.,faits-divers
883,98208d5404fc11eb9257646e69d991ea,توقيف 3 متورطين في حيازة عقاقير طبية بالناظور,الخميس 18 يونيو 2020 - 06:40,هسبريس من الناظور,"فتحت الشرطة القضائية بالناظور بحثا تمهيديا، الأربعاء، للتحقق من الأفعال الإجرامية المنسوبة إلى ثلاثةٍ من المشتبه في تورطهم في حيازة عقاقير طبية وترويجها دون التوفر على رخصة.وأُوقِف المعنيون بالأمر، وهم شقيقان وسيدة، من طرف عناصر الأمن الوطني بمدينة ازغنغان، كانوا على متن سيارة مكتراة قادمة من مدينة الحسيمة.وخلال إخضاع السيارة لعملية التفتيش الضرورية، عُثر بداخلها على 4.950 عقارا طبيا من نوع ""vegra 120 mm""، ومبلغ مالي قدره 40 ألف درهم، وأربعة هواتف محمولة.واحتُفظ بالموقوفين الثلاثة تحت تدبير الحراسة النظرية، على خلفية البحث الذي تباشره الشرطة القضائية بمدينة الناظور، تحت إشراف النيابة العامة المختصة، من أجل الكشف عن جميع ظروف وملابسات القضية.",faits-divers
884,990d976804fc11eba228646e69d991ea,انتحال صفة يقود سيدة إلى قبضة الأمن بأصيلة,الخميس 18 يونيو 2020 - 04:45,هسبريس من طنجة,"أوقفت عناصر الفرقة المحلية للشرطة القضائية بالمفوضية الجهوية للأمن بمدينة أصيلة، الثلاثاء، سيدة للاشتباه في تورطها في قضية تتعلق بانتحال صفة ينظمها القانون، واستعمالها في النصب والاحتيال.ووفق إفادة مصدر أمني، فإن المشتبه فيها انتحلت صفة إطار أمني للنصب على ضحيتين، وسلبتهما مبلغا ماليا قدره 232 ألف درهم، مقابل وعود كاذبة بالتوسط لفائدتهما، من أجل التوظيف في أسلاك الأمن الوطني والجمارك، قبل أن تمكن الأبحاث والتحريات المنجزة في هذه القضية من تحديد هويتها وتوقيفها.وأضاف المصدر ذاته، أن عملية التفتيش المنجزة بمنزل المشتبه فيها، أسفرت عن ""حجز شارة معدنية تحمل اسم إحدى الجمعيات المدنية، ووثائق تعريفية، وجواز سفر في اسم الغير، بالإضافة إلى استدعاء لاجتياز مباراة للتوظيف، ودفتر شيكات يخص إحدى الضحيتين"".واحتُفظ بالمشتبه فيها تحت تدبير الحراسة النظرية، رهن إشارة البحث الذي تشرف عليه النيابة العامة المختصة، للكشف عن جميع ظروف وملابسات هذه القضية، وكذا تحديد جميع الضحايا المفترضين لهذا النشاط الإجرامي.",faits-divers
885,99c78ef404fc11eba31d646e69d991ea,الدرك يُنهي نشاط أكبر مروج مخدرات ببومالن دادس,الخميس 18 يونيو 2020 - 01:11,هسبريس من تنغير,"قرر وكيل الملك لدى المحكمة الابتدائية بمدينة تنغير، إيداع شخص من ذوي السوابق القضائية، ومبحوث عنه على الصعيد الوطني، بموجب برقيات بحث من أجل الاشتباه في تورطه في ترويج المخدرات، (إيداعه) السجن المحلي بمدينة الرشيدية.وأُوقف المدعو ""ط.ع""، في عقده الرابع، والملقب بـ ""أزقور""، من طرف عناصر المركز القضائي للدرك الملكي بتنغير، بحضور رئيس المركز نفسه، مؤازرين بعناصر المركز الترابي للدرك الملكي ببومالن دادس، بعد عملية ترصد ومراقبة.ووفق المعطيات التي وفرتها مصادر هسبريس، فإن المتهم حُوصر داخل منزله بمدينة بومالن دادس، وأُوقف دون إبداء أية مقاومة، واستُمع إليه في محضر رسمي، واعترف بالمنسوب إليه.وأشارت المصادر ذاتها إلى أن المتهم كان مبحوثا عنه بموجب أكثر من 20 برقية بحث صدرت من طرف مراكز الدرك الملكي والأمن الوطني بإقليم تنغير، في عدة قضايا تتعلق بترويج المخدرات، مردفة أن المتهم يُعد من أكبر مروجي المخدرات في بومالن دادس، إذ كان يمارس نشاطه الإجرامي متخفيا وسط الحقول الفلاحية.",faits-divers
886,9ab108ba04fc11eba6dc646e69d991ea,الرصاص يوقف جانحًا هدد عناصر الشرطة بسلا‎,الخميس 18 يونيو 2020 - 00:22,هسبريس من الرباط,"اضطر مفتش شرطة يعمل بدائرة أمنية تابعة لمنطقة أمن سلا المدينة، مساء أمس الأربعاء، إلى استعمال سلاحه الوظيفي لتوقيف شخص من ذوي السوابق القضائية العديدة، بعدما عرض حياة موظفي الشرطة والمواطنين لتهديدات خطيرة، بواسطة سلاح أبيض من الحجم الكبير.وكانت دورية للشرطة مكلفة بتطبيق إجراءات حالة الطوارئ الصحية، ضبطت المشتبه فيه بأحد شوارع منطقة ""سيدي موسى"" في حالة هيجان شديدة، وهو يحمل سلاحا أبيض في ظروف من شأنها تهديد سلامة المواطنين، قبل أن يعمد إلى محاولة تعريض عناصر الدورية الأمنية لاعتداء جدي وخطير، وهو الأمر الذي اضطر معه موظف الشرطة إلى استعمال سلاحه الوظيفي وإطلاق 3 رصاصات، أصابت إحداها المشتبه فيه على مستوى أطرافه السفلى، ما مكن من إيقافه وحجز سلاحه، وفق ما جاء في بلاغ للمديرية العامة للأمن الوطني.واحتُفظ بالمشتبه فيه، البالغ من العمر 26 سنة، تحت المراقبة الطبية بالمستشفى الذي نقل إليه لتلقي العلاج، في انتظار إخضاعه لبحث قضائي تحت إشراف النيابة العامة المختصة، بغرض الكشف عن جميع ظروف وملابسات هذه القضية.",faits-divers
887,9b8ad47004fc11eba379646e69d991ea,"مصرع صياد غرقًا في ""رأس الماء"" بإقليم الناظور",الأربعاء 17 يونيو 2020 - 23:16,هسبريس من الناظور,لقي صائد أسماك مصرعه، عصر الأربعاء، غرقا في عرض مياه بحر جماعة رأس الماء، التابعة للنفوذ الترابي لإقليم النّاظور.وفي تفاصيل الحادث، أوضحت مصادر هسبريس أن الضحية خرج وحيدا عصر اليوم ذاته للصيد على متن قارب، فألقى الشبكة بطريقة جعلته يسقط في عرض مياه البحر ليعلق داخل خيوطها.وأضافت المصادر نفسها أن زملاء الهالك أثار انتباههم وجود القارب وحده في البحر وليس على متنه أحد، ليربطوا الاتصال، فورا، بعناصر الدرك الملكي التي حلت بالمكان.وجرى لساعات البحث عن جثة الضحية قبل انتشالها قبيل المغرب، ونقلها إلى مستودع الأموات بمستشفى الحسني، في انتظار ما سيسفر عنه التحقيق.,faits-divers
888,9ca6074a04fc11ebafc4646e69d991ea,خمسيني يفارق الحياة على سكة القطار في سلوان,الأربعاء 17 يونيو 2020 - 22:24,هسبريس من الناظور,"لقي شخص خمسيني مصرعه، اليوم الأربعاء، بعد أن دهسه قطار على مستوى جماعة سلوان التابعة ترابيا لإقليم النّاظور.المعني بالأمر عمره 58 سنة، ساكن في دوار ""أولاد شعايب""، وقد كان في طريقه إلى العمل على متن دراجة نارية قبل أن يصدمه قطار لنقل البضائع.وحلت بعين المكان عناصر الدرك الملكي، التي أشرفت على التحقيق ضمن حيثيات الحادث وتحرير محضر معاينة، بوجود السلطة المحلية بجماعة سلوان.ونقلت سيارة تابعة للجماعة ذاتها أشلاء الضحية صوب مستودع الجثامين بالمستشفى الحسني في مدينة النّاظور.",faits-divers
889,9d6d74cc04fc11eb8c41646e69d991ea,الأمن يوضح حقيقة فيديو اختطاف سيدة بسلا,الأربعاء 17 يونيو 2020 - 19:05,هسبريس من الرباط,نفت المديرية العامة للأمن الوطني نفيا قاطعا صحة المعطيات المتداولة عبر تطبيقات التراسل الفوري اليوم الأربعاء، بخصوص مقطع فيديو يوثق لعملية اختطاف امرأة على متن سيارتها الخاصة من أحد مواقف السيارات؛ وهو المقطع الذي أُرفق بشكل مضلل بتعليق مكتوب يدعي تسجيل هذه الواقعة أمام أحد الأسواق الممتازة بمدينة سلا.وأوضحت المديرية العامة للأمن الوطني، في بيان حقيقة، أن الأبحاث والخبرات التقنية التي باشرتها مصالح الخلية المكلفة برصد ومكافحة الأخبار الزائفة، التابعة للمديرية العامة للأمن الوطني، كانت قد أظهرت أن مقطع الفيديو المذكور يتعلق بواقعة سُجّلت خلال شهر ماي من السنة الجارية خارج المغرب، وتناولتها في حينها مجموعة من المقالات الصحافية في عدد من دول أمريكا اللاتينية.وأشار المصدر ذاته إلى أن المصالح التقنية المختصة تواصل، في المقابل، الأبحاث والتحريات الضرورية من أجل تحديد المتورطين المفترضين في نشر وفبركة المعطيات الزائفة المتعلقة بهذا المقطع، ونشرها عبر شبكات التواصل الاجتماعي وتطبيقات التراسل الفوري بدعوى أنها توثق لعمل إجرامي بالمغرب.,faits-divers
890,9e5563d404fc11eb8139646e69d991ea,"توقيف محسوبين على ""الألترات"" بسبب تبادل العنف",الأربعاء 17 يونيو 2020 - 18:05,هسبريس من الرباط,"أوقفت عناصر الشرطة بمنطقة الرحمة بمدينة الدار البيضاء أربعة أشخاص محسوبين على ""إلترات"" مشجعي فريقين لكرة القدم، للاشتباه في تورطهم في تبادل العنف وإلحاق خسائر مادية بممتلكات الغير عن طريق الرشق بالحجارة.بلاغ للمديرية العامة للأمن الوطني، توصلت به هسبريس، أوضح أن المشتبه فيهم الذين ينتمون إلى فصيلين متنافسين لمشجعي كرة القدم بمدينة الدار البيضاء، قد دخلوا في نزاع تطور إلى تبادل للعنف والرشق بالحجارة بمنطقة ""الرحمة 2""، وهو ما تسبب في إلحاق أضرار مادية بثلاث سيارات كانت مستوقفة بعين المكان، وذلك قبل أن يسفر التدخل الفوري لعناصر الشرطة عن تحديد هوياتهم وتوقيفهم.وقد تم الاحتفاظ بالمشتبه فيهم، المتراوحة أعمارهم ما بين 18 و22 سنة، تحت تدبير الحراسة النظرية على خلفية البحث القضائي الذي يجري تحت إشراف النيابة العامة المختصة، وذلك للكشف عن جميع ظروف وملابسات هذه القضية.وأضاف بلاغ المديرية العامة للأمن الوطني أن الأبحاث والتحريات مازالت متواصلة بغرض توقيف جميع المتورطين المفترضين في ارتكاب هذه الأفعال الإجرامية.",faits-divers
891,9f1a136e04fc11eb9e00646e69d991ea,توقيف عشريني اختطف واغتصب قاصرا بمكناس,الأربعاء 17 يونيو 2020 - 15:05,هسبريس من الرباط,"أوقفت عناصر المصلحة الولائية للشرطة القضائية بمدينة مكناس، مساء أمس، مشتبها في تورطه في قضية تتعلق باختطاف واحتجاز وهتك عرض قاصر باستعمال العنف.المديرية العامة للأمن الوطني أوردت في بلاغ لها، توصلت به هسبريس، أن المشتبه فيه كان قد استعمل العنف لاقتياد فتاة قاصر تبلغ من العمر 14 سنة إلى منطقة خلاء بحي ""برج مولاي عمر"" بمدينة مكناس يوم الاثنين 15 يونيو الجاري، حيث احتجزها وهتك عرضها بالعنف، وذلك قبل أن تسفر الأبحاث والتحريات المنجزة عن تحديد هويته وتوقيفه.وقد تم الاحتفاظ بالمشتبه فيه، البالغ 27 عاما، تحت تدبير الحراسة النظرية على خلفية البحث القضائي الذي يجري تحت إشراف النيابة العامة المختصة، وذلك للكشف عن جميع ظروف وملابسات هذه القضية، وتحديد جميع الأفعال الإجرامية المنسوبة للمعني بالأمر.",faits-divers
892,a13924de04fc11eb9481646e69d991ea,"""تطبيق الأمن"" يجرّ شخصين للحجر الصحي بخريبكة",الأربعاء 17 يونيو 2020 - 13:15,صالح الخزاعي من خريبكة,ضبطت عناصر أمنية بأحد السدّود القضائية، بمدخل مدينة خريبكة، شخصيْن من مخالطي حالة سبق التأكد من إصابتها بفيروس كورونا المستجد خارج إقليم خريبكة.وفي تفاصيل الواقعة أوضحت مصادر هسبريس أن عناصر الأمن المرابطة بمدخل خريبكة تمكّنت، باستعمال التطبيق الإلكتروني الذي وفّرته المديرية العامة للأمن الوطني لضبط المخالفين لمقتضيات حالة الطوارئ الصحية، من التعرّف على هوية شخصين قادمين من نواحي مدينة خنيفرة.وأضافت المصادر ذاتها أن التطبيق الإلكتروني أشار إلى أن الشخصيْن المعنييْن مسجّلان ضمن لائحة مخالطي إحدى الحالات المؤكّدة إصابتها بفيروس كورونا المستجد، ويُعتبر سفرُهما ووصولهما إلى مدخل مدينة خريبكة خرقا للمقتضيات القانونية المنظمة لحالة الطوارئ الصحية.وأمر النائب الأول لوكيل الملك بالمحكمة الابتدائية بمدينة خريبكة بوضع الموقوفيْن رهن الحجر الصحي الإجباري، مع فتح تحقيق معهما لتحديد ملابسات خروجهما من الإقليم الذي سُجّلا فيه مع المخالطين، مع تحديد ظروف تواجدهما بمدخل مدينة خريبكة عبر الطريق الوطنية الرابطة بين وادي زم وخريبكة.,faits-divers
893,a2d3155e04fc11eba0a3646e69d991ea,مصالح الأمن توقف 6 أشخاص بمراكش وبنجرير,الأربعاء 17 يونيو 2020 - 10:10,إبراهيم مغراوي من مراكش,"أوقفت مصالح ولاية أمن مراكش، الاثنين، عدة أشخاص مبحوث عنهم وآخرين معروفين بأنشطتهم المحظورة، بالدوائر الأمنية للمدينة الحمراء وبنجرير بإقليم الرحامنة.فعلى مستوى مقاطعة المدينة القديمة، تمكنت فرقة جنائية من إيقاف شخص متلبس بحيازة وترويج مخدر ""المعجون"" الممزوج بزيت ""الكيف""، وحجز 10 كيلوغرامات من المادة المذكورة، و3 كيلوغرامات من مخدر ""الكيف"".وأسفرت إجراءات التفتيش المسطرية المنجزة في النازلة، من طرف عناصر الأمن، عن حجز معدات تحضير مخدر ""الكيف""، ومبلغ مالي متحصل من بيع المخدرات.وأوقفت الفرقة نفسها، شخصا كان موضوع مذكرة بحث على الصعيد الوطني، من أجل ترويج مسكر ماء الحياة.وبالمقاطعة عينها، أوقفت مصالح الأمن شخصا من أجل الاتجار في مخدر ""الشيرا"" بأحد أحياء المدينة العتيقة، وحجزت 4 صفائح من هذا المخدر بمحل سكناه كان يعمل على بيعه بالتقسيط.كما تمكنت عناصر الأمن عينها، من إيقاف شخص آخر ينشط في مجال بيع الخمور بدون ترخيص، وبحوزته مجموعة الأكياس البلاستيكية المعبأة بمسكر ماء الحياة، وبعد تفتيش مسطري بمحل سكناه، حُجزت كمية إضافية قدرت بحوالي 40 لترًا.وبمقاطعة سيدي يوسف بن علي، وضعت عناصر الفرقة الحضرية للشرطة القضائية، بعد نصب كمين أمني، حدا لنشاط شخص ينشط في ترويج مسكر ماء الحياة، بعد ضبطه متلبسا بترويج كمية مهمة من هذه المادة المحجوزة.وعلى صعيد المنطقة الأمنية بنجرير، أُوقف شخص مبحوث عنه وطنيا من أجل الاتجار في المخدرات، بعد ضبطه متلبسا بحيازة مجموعة من قطع مخدر ""الشيرا"" المعدة للبيع، وبعض الأقراص المهلوسة، علاوة على سلاح أبيض.وبأمر من النيابة العامة المختصة، وُضع الموقوفون رهن تدابير الحراسة النظرية لحاجيات البحث في أفق إحالتهم على العدالة.",faits-divers
894,a3ef0ac204fc11ebbfbf646e69d991ea,المخدرات والفساد وراء توقيف شاب وفتاة في تزنيت,الأربعاء 17 يونيو 2020 - 06:23,مصطفى البكار,"أحالت عناصر الشرطة القضائية التابعة لمنطقة أمن تزنيت، الثلاثاء، شابا وشابة في عقدهما الثاني، على أنظار النيابة العامة المختصة، للاشتباه في تورطهما في قضايا تتعلق بحيازة واستهلاك المخدرات والاتجار فيها والفساد.وحسب مصدر هسبريس، أُوقف المعنيان بالأمر داخل شقة للكراء موجودة بشارع سيدي عبد الرحمان بالمدينة القديمة.وأضاف المصدر ذاته، أن تفتيشا أجرته المصالح الأمنية داخل الشقة موضوع المداهمة، مكن من العثور على كمية من مخدر ""الشيرا"" معدة للبيع، إضافة إلى مبلغ مالي من عائدات الاتجار في الممنوعات.وبأمر من وكيل الملك بابتدائية تزنيت، أُودع المشتبه فيهما سجن بوصنصار، من أجل متابعة الموقوف الأول بصك اتهام يتضمن حيازة واستهلاك المخدرات والاتجار فيها والفساد، وحيازة واستهلاك المخدرات والفساد بالنسبة إلى المتورطة الثانية.",faits-divers
895,a4cbbaf404fc11ebae52646e69d991ea,ترويج مخدرات يوقع بشاب في يد الدرك بابن أحمد,الأربعاء 17 يونيو 2020 - 03:11,إبراهيم الحافظون من سطات,"عرضت عناصر الدرك الملكي التابعة لمركز ثلاثاء لولاد سرية وجهوية سطات، الثلاثاء، شابّا على أنظار وكيل الملك بالمحكمة الابتدائية بمدينة ابن أحمد نواحي عاصمة الشاوية، للاشتباه فيه بترويج المخدرات.وأفادت مصادر هسبريس بأن دورية تابعة الدرك بثلاثاء لولاد ""فيني"" تمكنت من إيقاف شخصين وافدين من شمال المغرب على متن سيارتين خفيفتين بصفائح مزوّرة، على مستوى دائرة ابن أحمد نواحي سطات، تبيّن بعد تفتيش العربتين أنهما محملتان بكمية من الممنوعات تقارب قنطارين، موزعين بين القنب الهندي وأوراق التبغ.وتمكنت عناصر الدرك الملكي بثلاثاء لولاد من إيقاف شخص واحد؛ في حين لاذ المشتبه فيه الثاني بالفرار، حيث جرى قطر السيارتين نحو المحجز، ووضع الموقوف تحت تدبير الحراسة النظرية رهن البحث التمهيدي تبعا لتعليمات النيابة العامة المختصة.",faits-divers
896,a5b4fc4204fc11ebb739646e69d991ea,9 قتلى و1059 جريحا .. حصيلة الحوادث بالمدن,الأربعاء 17 يونيو 2020 - 02:41,هسبريس من الرباط,لقي تسعة أشخاص مصرعهم وأصيب 1059 آخرون بجروح، إصابات 38 منهم بليغة، في 815 حادثة سير، داخل المناطق الحضرية خلال الأسبوع الممتد من 8 إلى 14 يونيو الجاري.وعزا بلاغ للمديرية العامة للأمن الوطني الأسباب الرئيسية المؤدية إلى وقوع هذه الحوادث، حسب ترتيبها إلى عدم انتباه السائقين، وعدم احترام حق الأسبقية، والسرعة المفرطة، وعدم انتباه الراجلين، وعدم ترك مسافة الأمان، وتغيير الاتجاه بدون إشارة، وتغيير الاتجاه غير المسموح به، وعدم التحكم، وعدم احترام الوقوف المفروض بعلامة قف، والسياقة في حالة سكر، والسير في يسار الطريق، وعدم احترام الوقوف المفروض بضوء التشوير الأحمر، والتجاوز المعيب، والسير في الاتجاه الممنوع.وبخصوص عمليات المراقبة والزجر في ميدان السير والجولان، تمكنت مصالح الأمن من تسجيل 22 ألفا و191 مخالفة، وإنجاز 7760 محضرا أحيلت على النيابة العامة، واستخلاص 14 ألفا و431 غرامة صلحية.وأشار البلاغ إلى أن المبلغ المتحصل عليه من هذه المخالفات بلغ مليونين و869 ألف و225 درهما، فيما بلغ عدد العربات الموضوعة بالمحجز البلدي 3847 عربة، وعدد الوثائق المسحوبة 3600 وثيقة، وعدد المركبات التي خضعت للتوقيف 313 مركبة.,faits-divers
