,postId,comment,score,topic
4652,bce2bdfa055e11eba725646e69d991ea,من خير اللاعبين على المستوى الوطني، اوافقه الرأي، الاحتراف بالفرق الأوروبية العتيدة والمشهورة لمزيد من التألق. حسن الاختيار الوداد أولا.,49,sport
4653,bce2bdfa055e11eba725646e69d991ea,Bravo EL KARTI,37,sport
4654,bce2bdfa055e11eba725646e69d991ea,"نعم هناك رواتب ضخمة في الخليج, لكن الوداد يبقى الوداد. و بطولات الخليج ضعيفة جدا...أتمنا رؤية الكرتي في إحدى الدوريات الأوربية.",40,sport
4655,bce2bdfa055e11eba725646e69d991ea,احسنت الاختيار برفضك الاحتراف بمقبرة اللاعبين,40,sport
4656,bce2bdfa055e11eba725646e69d991ea,وليد لاعب موهوب، ويظهر دائما في المباريات الحاسمة، وأحسن صنعا باختيار الاحتراف بأوروبا حيث مقومات الاحتراف الحقيقي.,30,sport
4657,bce2bdfa055e11eba725646e69d991ea,احسنت فعلا .اتمنى ان يحدو حدو اليميق عندما ذهب الى ايطاليا .وليس كعدد كبير من الاعبين .منهم اوناجم و بن شرقي ازازرو وووو غيرهم اصبحوا تايهين بين الدوريات العربية ما بين اعارة وشراء العقد او التخلي عنهم لفرق مغمورة,31,sport
4658,bce2bdfa055e11eba725646e69d991ea,Chapeau Walid,18,sport
4659,bce2bdfa055e11eba725646e69d991ea,"bravo bravo bravo
مع الفرق الخليجية أو العربية هناك الا المشاكل والاستغلال",21,sport
4660,bce2bdfa055e11eba725646e69d991ea,"السلام عليكم
كل ما يمكن أن أقوله للاعب وليد الكرتي على هذا القرار: الله يحفظك ويوفقك في مسيرتك الرياضية ويحقق أحلامك،واقول لك نعم القرار،وهذا هو القرار الصائب، واحظرك بالخصوص من تلك الفرق التي تعشق الاعبين المغاربة وتطلب ودهم كمثل الذي يخطب المرأة المتزوجة،
وفقك الله.",17,sport
4661,bce2bdfa055e11eba725646e69d991ea,صراحة وليد الكرتي من احسن اللاعبين الي عرفتهم البطولة . اخلاق و ادب و احترام هاذ السيد مثال يحتدى به في مدارس الكرة في المغرب . اما عن مستواه التقني فهو من الثلات الاوائل في بلادنا . تبارك الله عليه و زاك كبر في عيني بهاد القرار . نتمنى ليه التوفيق ( واخا انا ما شي ودادي ),16,sport
4662,bce2bdfa055e11eba725646e69d991ea,"الكرتي لاعب ممتاز ومن تفضل لاعبين على الصعيد الوطني .. متخلق ومادب ..
رفض عروض احترافية من الخليج وفضل البقاء بالوداد 
برافو اسي الكرتي انت في حضرة الدار الكبيرة الوداد .. افضل فريق مغربي ب20لقب وطني + كؤوس للعرش وبطولات افريقية عدة ..
الوداد هي الاصل والباقي اما تقليد او مندمج .",12,sport
4663,bce2bdfa055e11eba725646e69d991ea,تحية واحترام لهدا اللاعب ...والقرار الدي عبر عنه هو لصالح البطولة المغربية ..لأننا نرى أن السبب الاول والرئيسي لنزول المستوى في الدوري،المغربي،هو بيع اللاعبين المتميزين لفرق العربية التي غالبا ماتكون مقبرة للنجوم المغاربة ..والمسؤولية في الحقيقة هم رؤساء الفرق الدين لازالت لهم رؤوس بفكر هاوي.!,8,sport
4664,bdb1c508055e11ebba6c646e69d991ea,"Roben هو بنفسه يقول: خاصة وأنني من صولنا أيضًا (Solna)، و ولد في Danderyd ب Stockholm و ترعرع ب Huvudstad ب Solna. و فجأة اصبح مغربي، بل مغربي يفتخر بمغربيته!!!! 
واه لي وصل بدراعو و بفضل البلد الذي عاش فيه بعد فضل الله، كيولي مغربي و العالقين المغاربة في زيارة الى الخارج بين عشية و ضحاها اصبحوا مشردين بدون وطن! 
انشري الرأي الحر يا هسبريس!",13,sport
4665,bdb1c508055e11ebba6c646e69d991ea,لل وألف لا وليس عندنا مغاربة بهذا الاسم والمغرب يمنع منعا باتا على أبنائه أن يسموا بهذا الاسم وهذا مواطن أجبي ولا علاقة له ببلدنا وإن كانت ستعطاه الجنسية بسبب أبيه او أمه المغربيان وجب عليه تغيير اسمه ليتماشى ذلك مع قوانيننا وإلا فكيف تمنع بعض الأسماء في بلدنا ويرفضون تسجيلها في سجل الحالة المدنية ويقبلونها بالنسبة لهؤلاء هل المغاربة أنواع وأجناس ؟,-16,sport
4666,bdb1c508055e11ebba6c646e69d991ea,"روبين التيهي (أمين) اللاعب المغربي الموهوب المتألق والفخور بانتمائه لأصوله المغربية، بعد انتقاله للنادي إيك لكرة القدم السويدية (Alk solna) وبعد لعبه ما يفوق37 مباراة مع الفريق حقق نجاحا كبيرا ليرفع رأس عائلته وبلده.
وليس من السهل أن تحقق نجاحا ضمن فريق كبير كهذا إلا وأن تبدل كل ما في جهدك وتتحلى بالصبر والمتابرة وكذا اللياقة البذنية، فكيف لنادي أن لا يمدد العقد مع لاعب يشهد له مديره بالتميز والفخر له بصفته لاعبا من أكاديمية إك فوتبول الخاصة.
فخور بانتمائك لعائلتي أيها اللاعب الموهوب
مسيرة موفقة بإذن الله.",9,sport
4667,bdb1c508055e11ebba6c646e69d991ea,أضم صوتي لصوتك.. لم يسبق لي ان سمعت مغربيا بهدا الاسم.. نبدل مجهود لتربية ابنائنا على أسس دينية و مغربية في بلاد الغربة حتى يتفجؤا بهذه النمادج,-6,sport
4668,bdb1c508055e11ebba6c646e69d991ea,سبحان الله في المغرب 38 نسمة ولم نسمع بأي موهبة تكون دائما خارج المملكة عيب وعار على المسؤولين والصحافيين,0,sport
4669,be85c1cc055e11ebb918646e69d991ea,هاد اللاعب مند الموسم الماضي كنت اتمناه بالرجاء البيضاوي لان طريقة لعبه تناسب الرجاء لكن لاحياة لمن تنادي فعيون مسؤولي الرجاء مغمضة.,1,sport
4670,be85c1cc055e11ebb918646e69d991ea,من العنوان اعتقدت أن الأمر يتعلق بلاعب لأولامبيك اليوسفية....,-2,sport
4671,bf6595a8055e11eb9576646e69d991ea,"الاسم ليس مغربي أليكسيس,,,!!! من أين جاو بهاد الاسم",5,sport
4672,bf6595a8055e11eb9576646e69d991ea,تغاضينا عن عدم معرفة هؤلاء للعربية و الان نتغاضى عن اسمائهم الفرنسية.,-8,sport
4673,bf6595a8055e11eb9576646e69d991ea,ليس عندنا مغاربة بهذا الاسم والمغرب يمنع على أبنائه أن سموا بهذا الاسم وعذا مواطن أجبي ولا علاقة له ببلدنا وإن كانت ستعطاه الجنسية بسبب أبيه او أمه المغربية وجب عليه تغيير اسمه ليتماشى ذلك مع قوانيننا وإلا فكيف تمنع بعض الأسماء في بلدنا ويرفضون تسجيلها في سجل الحالة المدنية ويقلبونها بالنسبة لهؤلاء,-5,sport
4674,bf6595a8055e11eb9576646e69d991ea,"أتعجب لبعض التعاليق المتطرفة التي تُنصب نفسها مسؤولة على انتقاء عرقي لمن هو مغربي ومن هو ليس مغربي.
يا من تُناقشون الفارغات من قبيل كنيته ليست مغربية ... هذا اللاعب أمه مغربية يعني تجري في عروقه دماء مغربية مثله مثل مهدي كارسيلا و مروان داكوسطا هؤلاء أحبوا المغرب وانضموا له عن اقتناع ليسوا كمن استصغروا اللعب بألوان المغرب ورفضوا حمل القميص الوطني رغم أنهم من أصول مغربية 100/100 مثل عادل رامي والشادلي و بناصر ....",14,sport
4675,bf6595a8055e11eb9576646e69d991ea,وباركا من تخرببق المغاربة يمياتهم ابراهيم ومحمدو.....ماشي الكسيس ومشيل....و... بغينا فالمنتخبات ديالنا ولاد البلاد ولي كيلعبو فالبلاد وقادرين اديرو العجب عطيوهم فرصة ولو عام واحد 20 عام انتما كتجيبو المغاربة ديال الخارج دارو لي عليهم الغالب الله عطيو الفرصة لولاد البلاد بشرط لكيستحقو ماشي فلان من طرف فلان et vous allez voir le resultat,1,sport
4676,bf6595a8055e11eb9576646e69d991ea,"آسي كريم من فرنسا.... 
تعاليقنا ليست متطرفة وإنما هي متوافقة من قوانيننا في هذا البلد التي تمنع على المغربي أي يسمي ولده باسم كهذا وأتحداك أن يولد كمغربي أن يولد لك مولود في المغرب وسميه مثلا كريستيانو واذهب لتسجله في الحالة المدينية هل سيجلونه لك مستحيييييييل أن يسجلونه لأن لهم مسطرة وقانونا يمنع عليهم قبول أسماء كهذه فإذا هذا اللاعب مغربيا وجب على الدولة قبل أن تعطيه الجنسية أن تطالبه إلازاما باختيار اسم يتوافق مع قوانينا 
فما قلته سابقا لا علاقة له بما خطر لك في ذهنك وعبرت عنه بما كتبت",2,sport
4677,c03813c8055e11eb92d9646e69d991ea,فجر يرشح ريال مدريد الإسباني للتتويج بالكأس ومن يلعب مع المنتخب الوطني المهمه صعبه وجد متعقده,-3,sport
4678,c03813c8055e11eb92d9646e69d991ea,هناك لاعبون ذاخل البطولة الوطنية أفضل منه بكثير بكثير ولم تعط لهم الفرصة لتمثيل المنتخب الوطني. أما فوز البارصا أو الريال بالليغا فهو لا ذاخل له فيه أبدا لا من قريب ولا من بعيد.,15,sport
4679,c03813c8055e11eb92d9646e69d991ea,وأنا أرشح فريقه خيتافي للهبوط إلى القسم الثاني,11,sport
4680,c03813c8055e11eb92d9646e69d991ea,لاعب حلايقي ترشيحه للريال شؤم عليهم مبروك البارسا البطولة,3,sport
4681,c03813c8055e11eb92d9646e69d991ea,"خوفه من جيرانه جعله يقول أشياء لا درايةً له بها كتفكك الفريق عناصر البترول مثلا ...
وماله لا يقول ان فريقه المفضل (ريال..) محكوم عليه بالإقصاء من بطولة أوروبا على يد مدرب كاطلوني",4,sport
4682,c03813c8055e11eb92d9646e69d991ea,لاعب فيصل فجر لاعب قوي يلعب بنفس، نتمنى له التألق والعودة الى الرسمية في فريقه لأنه لاعب يخلق الفارق بقذفاته القوية والتي تذكرنا بالحداوي، ما قاله عن مدريد هو حقيقة فريق الريال متماسك الخطوط على عكس البارصا والذي يرجع الفضل للاعب واحد هو ميسي في احتلاله المركز الأول، وفي النهاية فالعمل هو من يحدد الفائز بدون عصبية أخي البرسلوني,-7,sport
4683,c10406d2055e11eba647646e69d991ea,الفيفا يطلب الصبر فهاد الساعه راحنا صابرين علي الحجر وكل المواطنين صبرين حتى يجي الفرج ماشي علي الفيفا والملاعب باش نخرجو نغدمو علي راسنا الملاعب اخر حاجه نفكرو فيها لخوا لخاوي,0,sport
4684,c10406d2055e11eba647646e69d991ea,"رسالة إلى إنفانتينو : لا نريد كرة قدم و صراخ و مضيعة وقت و خاصة مال لأناس لا يسمنون و لا يغنون من جوع و لا يفيدون... المرجو إغلاق ملاعبكم و تحويلها مساكن لملايين الفقراء و توزيع الاموال من أجل إنقاد البشرية من الموت جوعا.

شكرا لكم",1,sport
4685,c263512e055e11eb8733646e69d991ea,"سوء الفهم سببه اللغة. الفاهم يفهم. 
الآن بعد ان تراجع هذا اللاعب الودادي عن تصريحاته الواضحة سيصبح هاتف رئيس نادي الوداد البيضاوي شغالا وسيجيبهم ان ""اللغة "" لعنة الله عليها هي السبب في ما وقع.",96,sport
4686,c263512e055e11eb8733646e69d991ea,وليتي تطلب التعادل إوا طلب التسليم,30,sport
4687,c263512e055e11eb8733646e69d991ea,تماما كما يقع عندما نغير شهادتنا او يجبرونتا على الصمت او نتعرض للتهديد مثلا بالطرد او المضايقة....المهم العصا والجزرة.,76,sport
4688,c263512e055e11eb8733646e69d991ea,بلى متراجع على اقوالك نة قولتي صراحة هذ شي مشي جذيذ على رؤساء نواذي او رؤساء الجمعية لمغاربة كيعرفو بعضهم فهذ المجالات مزيان ره رءيس خف على راسو لحقش غاذا تابعو الفيفا فهذ شي وتابع ناذي عليها وراواك ماتقول,46,sport
4689,c263512e055e11eb8733646e69d991ea,اوا مسكين الله اكون فعونو. شكون غيعقل عليه اللهم احدر الراس و اكترية راه براني. ولاد البلاد و حادرين الراس بقا غي هو,52,sport
4690,c263512e055e11eb8733646e69d991ea,بغا ايدير فيها بالوتيلي ساع مصدقاتش او قاليهم قبتو ليا باسبور باش ميهربش ل ريال مدريد باسبور نهار يعتيوه ليك غادي ترجع بيه لبلادك,-50,sport
4691,c263512e055e11eb8733646e69d991ea,( سوء الفهم في اللغة ) المهم أرجو أن يكون كذلك ، مع الظروف الصعبة التي نعيشها و يعيشها العالم بسبب الوباء خصوصا أنه ليس في بلده المغاربة كرماء و من واجبنا التضامن مع أي كان ، و لو من جانب الإنسانية,27,sport
4692,c263512e055e11eb8733646e69d991ea,هذا الله ألم اقول لكم البارحة وجب التريث في الاحكام وأخذ القرارات .الكل انهال بالسوط على النادي وأصحابه هذا ما يسمى بلعب الدراري . بالامس تبجح بكلام واليوم اصبح عدم التواصل باللغة فكيف يتفاهم مع زملائه في الفريق ربما عدم فهمه لغة التواصل سيؤدي به التهديف ضد فريقه اذن لا فائدة منه,-8,sport
4693,c263512e055e11eb8733646e69d991ea,كما يقول مثل اللهم قطران بلادي ولا عسل بلدان,-6,sport
4694,c263512e055e11eb8733646e69d991ea,التصريحات الخضراء تتحدث عن حقد أهلها ..,-3,sport
4695,c263512e055e11eb8733646e69d991ea,هدا ما يقع في مغربنا الدي يصبح فيه رؤساء الفرق عبارة عن سماسرة وانتهازيين يخدمون اغراضهم الشخصية وسيبقى الحال كما هو عليه.,13,sport
4696,c263512e055e11eb8733646e69d991ea,هاد الوداد ديما دايرين السبة باللغة بحال نهار الفار فتونس خرج ليها نيشان و قل راه دارو فيك و هدودك باش تسكت,5,sport
4697,c263512e055e11eb8733646e69d991ea,"1400 دولار في فبراير الماضي، وكان علي أن أدبر أموري بذلك المبلغ منذ ذلك الحين.. اقتنيت به الشاي والدقيق... 
كمل اش مزال 14 000 درهم تقريبا ... اش بغيتي و نتا ممخلص الكراء",-1,sport
4698,c33924ec055e11eba8fe646e69d991ea,وهل هذه الالقاب هي فعلا انتصارات حقيقة في الملعب ام تم التلاعب بها و شراء المباريات من المسؤولين الفاسدين كما حصل موخرا في مبارة الوداد والترجي لاننا نعرف جيدا ان الكاف كان اغلبية مسيريها من المصريين والتونسيين.,20,sport
4699,c33924ec055e11eba8fe646e69d991ea,هاد الرئيس ديال الزمالك احمق نادي القرن يقاس بعدد تتويجات دوري الأبطال وليس عدد الألقاب القارية نادي الاهلي بزاف عليك,7,sport
4700,c33924ec055e11eba8fe646e69d991ea,"عقلية هؤلاء المسيرين الأفارقة اقرب منها الى عقلية رؤساء العصابات الاجرامية .
يلوح من كلامهم العداء المبطن و الظاهر ....
فلو لم يكونوا رؤساء لاندية رياضية التي تتطلب روحا عالية من النضج و التسامح لكانوا قطاع طرق وقراصنة",17,sport
4701,c33924ec055e11eba8fe646e69d991ea,لكي نتحدث بواقعية وبالحقيقة وبالمعيار الصحيح والذي يتم فيه احتساب عدد الألقاب كمقياس من اجل تحديد نادي القرن وذلك يتيح للزمالك ان يكون نادي القرن لكونه اكثر ألقابا وليس الأهلي الذي لايستحق هذا اللقب.وعموما فهذا دليل على ان الكاف عاش فترة فساد كبير منذ نشأته ومرورا بمرحلة عيسى حياتو والتي تعرض فيها المغرب لظلم كبير جدا في حين استفاد من ذلك اخواننا التونسيين والمصريين أيضا الى ان جاء الفرج على يد احمد احمد وفوزي لقجع.وعموما فالاوان قد فات الان ونتمنى ان يكون الأفضل قادم.وبالنسبة لي فأنا اعتبر فريق الرجاء البيضاوي أفضل فريق بافريقيا والوطن العربي.,8,sport
4702,c33924ec055e11eba8fe646e69d991ea,"قرن حولي او ثور?في كاس العالم الاخيرة لم يتئهل اي منتخب افريقي للدور الثاني رغم انهم كانو 5 ,الكرة في افريقيا دون المستوى والاموال التي تصرف عليها يجب صرفها لمحاربة الفقر",8,sport
4703,c33924ec055e11eba8fe646e69d991ea,"في رأيي المتواضع الزمالك وراء عدة أندية و هذا هو ترتيب أفضل 5 أندية حسب الالقاب و القوة : 
1- الاهلي
2- الترجي
3- الوداد
4- الرجاء
5- الزمالك",5,sport
4704,c33924ec055e11eba8fe646e69d991ea,في رأيي نادي يجب أن يكون من نصيب الرجاء البيضاوي الذي وقف في وجه العديد من الفرق العالميه ووصوله لنهائي كأس العالم للاندية،ونظرا للنتائج التي حصدها بمجهوداته الخاصة دون غش او اختلاس،المجهودات الفردية هي القائمة وراء ذلك وليس عن طريق الفساد الرياضي الذي عرفته القارة الأفريقية طوال السنوات اللخيرة,-3,sport
4705,c3fcf236055e11eb9a60646e69d991ea,"حظ سعيد للزعيم
كل المؤشرات تسير في اتجاه صحوة كبيرة للزعيم",6,sport
4706,c3fcf236055e11eb9a60646e69d991ea,أنا لا أتفق معك أسي عبد الواحد على فكرة استقطاب اللاعب الأجنبي خطأ لأنه تبين لكم الآن أن هذا الأخير لم يضع بصمته على الملعب ، و الخطأ يكمن في اختياركم للاعب الأجنبي الذي أعطى الشيء الكثير لمجموعة من الفرق الوطنية بقسميها الأول و الثاني و حتى الهواة,11,sport
4707,c3fcf236055e11eb9a60646e69d991ea,الرياضة أخلاق قبل كل شيء ومن بين صفات الأخلاقية أن تتحلى بالصبر كما تحلو به من قبل حيث كان الزعيم في عهد الجنرال يحصد الأخضر واليابس ولكن في الوقت الحاضر إنقلابت الموازين وجاء جنرالات جدد وأخذوا بزمام الأمور بحكم التناوب سنة للوداد بقيادة الجنرال ناصري وسنة المقبلة للجنرال لقجع بفريقه نهضة بركان وهذه هي الديمقراطية في ظل بطولة التناوب,-8,sport
4708,c3fcf236055e11eb9a60646e69d991ea,الجيش فريق محبوب وعتيد، رغم غيابه الطويل عن معانقة الألقاب الوطنية والقارية...نعم للاعب الأجنبي الذي يقدم الإضافة....لا لكثير من اللاعبين الأجانب الذين أصبحنا نراهم في بطولتنا بمستوى هزيل، والمشكل أن ذلك موجود حتى أكبر وأشهر فرقنا الوطنية...وهذا لا محالة، ستترتب عنه انتكاسة للمستوى وتدني للكرة المغربية.والله أعلم.,4,sport
4709,c3fcf236055e11eb9a60646e69d991ea,عيب أن يكون في فريق الجيش الملكي أجانب وهذا الفريق أسس من أجل خلق مواهب مغربية بمال مزانية الدولة من أجل اطعام المنتخب الوطني.فوجود الأجانب بهذا الفريق معنى أنه لم يبق ذلك الفريق ويجب حله لأنه أصبح لا يؤدي دوره تماما.اذن هناك مشكل يجب تحليله وحله بصرعة.,-3,sport
4710,c3fcf236055e11eb9a60646e69d991ea,أعتقد أن تصريحات الشمامي مجانبة للصواب. كل ما صرح به من خلال لقاءه مع هسبورت يؤكد أن الفريق المسير للنادي لم يعد يساير عصرنا هذا ويؤكد كل التخوفات التي يعبر عنها الرأي العام ومحبي النادي.,6,sport
4711,c3fcf236055e11eb9a60646e69d991ea,"اولا: نادي الجيش الملكي لم يعد عسكري، بل هو جمعية رياضية يضم لاعبين مدنيين، ومسيرين مدنيين
ثانيا: كيف لنادي كبير، في سنة 2020، ليس له القدرة على ضبط قواعد منصات التواصل الاجتماعي، ثم يختار حذف جميع الصفحات على فيسبوك ومنصات أخرى بعدما حصدت محبين كثر، تحت ذريعة ان هناك أشخاص ينتقدون النادي.
ثالثا: من غير المنطقي ان نقول ان الجيش الملكي فريق ينافس على الألقاب، بعدما غاب عن التتويج لمدة تفوق عن 11 سنة.",6,sport
4712,c3fcf236055e11eb9a60646e69d991ea,الجيش المغربي غني عن التعريف لاباس في اشراك للاعبين جدد من الاجانب إذا كان في صالح الفريق الجيش المغربي ( DIMA RAJA(,1,sport
4713,c3fcf236055e11eb9a60646e69d991ea,وا فينك أ تيمومي.الغريسي.أنفلوس.دحان.حسينة.هيدامو.البرازي الحارس.تنزف عيني دموعا للماضي الذي لن يعود.,6,sport
4714,c3fcf236055e11eb9a60646e69d991ea,المدرب عبد الرحيم طالب رجل مستقيم ذو كفاءة مهنية عالية وصاحب تجربة كبيرة والفريق عريق له تاريخ في الإنجازات التاريخية الرياضية بعناصرها ونأمل كذلك مع هذه العناصر الشابة المكونة بالاستماتة والتحدي للوصول إن شاء الله إلى أفضل الإنجازات,3,sport
4715,c3fcf236055e11eb9a60646e69d991ea,مواطن مغربي غيور على وطني ولي راءي خاص ان فريق الجيش الملكي لكرة القدم غني عن التعريف و له تاريخ طويل في لعبة كرة القدم وعنده مدرسة لايستهان بها فعليه من الأحسن ان يكوين فريق من جميع خيرات الفئات شبابه وفي جميع الرياضات تحياتي لجميع الفراق البطولة الوطنية تنبه وعلى اي لاعب ان يكون منضبط في اللعبة كرة القدم وبروح رياضية عالية وبدون تهور ولا تسرع في اللعبة بحث على العب ان ينام باكراً والاستيقاظ باكراً ولايفرط في الأكل لان الوزن الكثر يأثر عليه وأساس الوصول الى النجاح بالنتيجة طيبة هو تنظيم وتسير السليم,2,sport
4716,c3fcf236055e11eb9a60646e69d991ea,"نتمنى ان يتدارك الفريق ما فات وان يستفيد من تجارب الاخرين.
الاعتماد على العناصر المحلية يمنح الثقة اكثر.وتجربة الاجانب لم تنجح مع الفريق.كما نجحت مع الفرق الاخرى.خصوصية الفريق فرضت ذلك.بالتوفيق لكم",0,sport
4717,c4d28d22055e11eb84d0646e69d991ea,عطيو للرجل رزقو باراكا من تبهديل الشباب .,293,sport
4718,c4d28d22055e11eb84d0646e69d991ea,"واللاعب كيموت عرق بعرق ونتوما مكينينش حرام والله
فينك السعيد الناصري فين هي مواقفك البطولية مبقتيش كترد ودير راسك في بلاصتو الله يهدينا على بعضنا",143,sport
4719,c4d28d22055e11eb84d0646e69d991ea,"سلام
لكان هاذ شي لكيقول صح
راه مكيشرفش نادي عريق بحجم الوداد
حشومة تعني",148,sport
4720,c4d28d22055e11eb84d0646e69d991ea,"لا حول ولا قوة الا بالله.
اعتنوا اولا بلاعبيكم قبل ان تضامنوا مع المغاربة ضد الوباء.
حالة هذا اللاعب ستبقى وصمة عار في تاريخ الوداد.",118,sport
4721,c4d28d22055e11eb84d0646e69d991ea,كارثة بكل المقاييس على جل المستويات الصحة والتعليم الخصوصي و اخير تأكلون اموال اللاعبين هيهات وداد الأمة,95,sport
4722,c4d28d22055e11eb84d0646e69d991ea,لا حول ولاقوة إلا بالله يودي يودي هذا هو الفريق لي نضربو بيه المثل.أش هاذ الفعايل,80,sport
4723,c4d28d22055e11eb84d0646e69d991ea,المغرب ولا بحال الخليج حشومة اشدو ليه باسبور,87,sport
4724,c4d28d22055e11eb84d0646e69d991ea,ادا تاكد تصريح هدا اللاعب فاقرا السلام عاى الكرة الوطنية. لاعب محترف في اعرق الفرق الوطنية ويعاني غير مقبول .,79,sport
4725,c4d28d22055e11eb84d0646e69d991ea,إن كان صحيحا ما يقوله ، سيبقى وصمة عار على جبين الوداد خاصة والجميع يعيش حالة إستثنائية في ظل الحجر الصحي وهو مغترب بعيد عن أهله وذويه . أما قضية إحتجاز جواز سفره من طرف رئيس النادي ، لا يجوز مطلقا طبقا للقانون الجاري به العمل لأنها وثيقة تخصه هو شخصيا ولا دخل لأي كان أن يحرمه منها إلّا السلطات ذات الإختصاص إن كان هناك خرق للقانون من طرفه . الناصري هنا قام بدور الكفيل الذي لا نراه إلّا في دول الخليج المطبق على العمالة الأجنبية ضدّا على الأعراف والمواثيق الدولية . ناولوا اللاعب حقه المكفول كي يستطيع العيش بكرامة ، أو سرّحوه بمعروف .,78,sport
4726,c4d28d22055e11eb84d0646e69d991ea,أنا إبن الرجاء البيضاوي، صدمني وضع هذا الاعب الذي أعطى صورة لا تليق بالفريق و لا بالكرة المغربية، أتمنى و صول الرسالة للمسؤولين و الصحافة الوطنية. مهاجر من مدينة السعيدية,71,sport
4727,c4d28d22055e11eb84d0646e69d991ea,امر خطير، اتمنى من المسؤولين في الوداد التعقيب,51,sport
4728,c4d28d22055e11eb84d0646e69d991ea,حشومة هاد الشي انا ودادي ولكن منبغيش فريق كبير بحال الوداد يغلط هاذ الغلطة راه انسان قبل مايكون لاعب,56,sport
4729,c4d28d22055e11eb84d0646e69d991ea,هدا صافطوه يتشفا فينا... الناصيري تا طلق صرف للسيد قبل مايموت,45,sport
4730,c4d28d22055e11eb84d0646e69d991ea,السلام،من العيب ان يقال هذا الكلام عن فريق عريق وله جمهور كبير ومداخيل مالية..ما هذه العقلية ديال التسيير الهاوي التي تسيرون بها هذا الفريق؟!ننتظر من ادارة الوداد رد عاجل لتوضيح الأمور..بصرحة لااتتبع كرة القدم ولكن استفزني المقال.,46,sport
4731,c4d28d22055e11eb84d0646e69d991ea,إذا كان ما صرح له اللاعب صحيحا، فعيب على فريق بحجم الوداد أن يصدر منه مثل هذا.,38,sport
4732,c4d28d22055e11eb84d0646e69d991ea,كيف لفريق يدافع بكل السبل القانونية عن حقوقه في استرجاع لقب عصبة الابطال الذي سرق منه في رادس ان يسرق حق لاعب من لاعبيه في العيش الكريم ، اتمنى من السيد سعيد الناصيري ان يفند هذه الاقاويل في القريب العاجل .وديما وداد الحق و القانون,11,sport
4733,c4d28d22055e11eb84d0646e69d991ea,"جدير بالذكر ان رئيس الوداد نشر في رمضان الماضي صورة له على مائدة افطار لا يجلس عليها حتى الملوك...
انا ودادي حتى النخاع و ما يحكيه هذا المحترف يااااا حسرة...مقزز و مثير للشفقة في حق الوداد...
من العار ان يحدث ذلك لأي شخص ينتمي الى نادي الوداد بعقد عمل..سواء كان لاعبا او حارس باركينغ او عامل نظافة...
بقات فالفطور الامبراطوري في زمن كورونا.
كما قلت انا ودادي وهذا العمل الذي قامت به ادارة الوداد لا يشرفني و لا يشرف اي ودادي....",13,sport
4734,c4d28d22055e11eb84d0646e69d991ea,C est que le debit des effets corona sure le maroc le pire cvrst a venir prepare vous,0,sport
4735,c4d28d22055e11eb84d0646e69d991ea,هدا التصرف يسيئ إلى نادي الوداد.و الرئيس يتحمل المسؤولية.,9,sport
4736,c4d28d22055e11eb84d0646e69d991ea,الله عليك يا دوري المحترفين دايرين للسيد قانون الهجرة ديال السعودية عطيو للسيد رزقو وعطيوه وراقيه يا … شوهتو بالكرة الوطنية وبالمغرب كاع.,5,sport
4737,c4d28d22055e11eb84d0646e69d991ea,"بحالك بحال اي لاعب مغربي
مازال ماشفتي والو هادي غير البداية",2,sport
4738,c4d28d22055e11eb84d0646e69d991ea,كيف سيعطي هذ اللاعب مافي جعبته من أداء جيد وهو غير مرتاح نفسيا .. وهو حسب قوله محجوز في شقة بدون راتب ووثائق لاعب شاب قد يسيل لعاب عدة فرق اوروبية يحكي هذا الكلاام .. حشوماا,4,sport
4739,c4d28d22055e11eb84d0646e69d991ea,"واش دابا هاد اللاعب اللي عايش بالخبز واتاي تسنا منو اجيب ليك شي لقب ولا اماركي ليك أهداف،اول مرة غادي نسمع لاعب اجنبي محترف فيالمغرب مالقا ما ياكل اومحتارف في فرقة لاباس عليها ماديا.
ختاما، لا تقلب الصفحة حتى تقرأ السطر الأخير",3,sport
4740,c4d28d22055e11eb84d0646e69d991ea,"هدا ما يقع عندما يصبح سماسرة السياسة رؤساء لفرق كروية. ماساة انسانية لا تشرف المغرب بتاتا لان 
الأندية لا علاقة مع الاخلاق واحترام حقوق الانسان.",2,sport
4741,c4d28d22055e11eb84d0646e69d991ea,يتكلم كأنه أجير مياوم يتقاضى 100dh في اليوم اللي تيصورو في الصباح تياكلو خبز في العشية. إذا لم يستطع تدبير حياته المعيشية لمدة 3 أشهر وهو الذي يتقاضى الملايين في الشهر ماذا سيفعل من كان مدخوله أقل من 100dh قبل كورونا,4,sport
4742,c4d28d22055e11eb84d0646e69d991ea,"لا أكاد أصدق الواقعة ، واخجل من نفسي كودادي . 
وصمة عار في جبين الفريق يتحملها المسؤولون .",5,sport
4743,c4d28d22055e11eb84d0646e69d991ea,"وأضاف مادوندو: ""ليس لدي أي وثائق، وهذا أمر خطير. رئيس الوداد أخبرني بأنه في حال أوقفتني الشرطة، أذكر لهم اسم الوداد ولن يحدث أي شيء""
هذه الجملة لو أننا في بلد ديمقراطي لن يرى الناصيري الشمس بعد الآن لكن للأسف هذه حقيقتنا التي نعيشها",2,sport
