,id,title,date,author,story,topic
822,858da7d8055f11eba014646e69d991ea,ديربي لندني حارق بغية التعاقد مع أشرف حكيمي,الاثنين 06 أبريل 2020 - 11:40,أوعنا بلعيد,"اشتدت المنافسة على نيل خدمات الدولي المغربي أشرف حكيمي، المعار من ريال مدريد الإسباني إلى بوروسيا دورتموند الألماني؛ وذلك بعدما انضاف أرسنال الإنجليزي إلى ركب الأندية المهتمة بضم اللاعب، خلال الانتقالات الصيفية المقبلة.ووفق مصادر ‏The Athletic البريطانية، فإن الإدارة التقنية لنادي المدفعجية من بين الأندية المهتمة بخدمات ظهير ريال مدريد المعار إلى أسود الفيستفال أشرف حكيمي، إذ ترغب في التعاقد معه لبناء فريق قوي قادر على العودة إلى منصة الألقاب ابتداء من الموسم المقبل.وأوضحت المصادر ذاتها أن مسؤولي أرسنال معجبون بمستوى اللاعب المغربي كثيرا بسبب تعدد استخداماته في أرضية الملعب وتميزه في العديد من المراكز، إذ يعتبر لاعبا (جوكر) وسيمنح بذلك المدرب الإسباني ميكائيل أرتيتا العديد من الخيارات من الناحية الدفاعية والهجومية.وستعرف الانتقالات الصيفية المقبلة منافسة كبيرة بين أندية كبيرة عديدة بغية التعاقد مع حكيمي، البالغ من العمر 21 سنة، يأتي على رأسها يوفنتوس الإيطالي وتشيلسي الإنجليزي، فضلا على بوروسيا دورتموند الألماني الساعي إلى الإبقاء على اللاعب ضمن صفوفه.وتألق مدافع الأسود بشكل لافت خلال تجربته الألمانية، بعدما خاض 65 مباراة مع ""أسود الفيستيفال"" أسهم فيها بـ27 هدفا ما بين صناعة وتسجيل؛ وهو ما جعل موقع ""ترانسفور ماركت"" العالمي، المتخصص في تقييم القيمة السوقية للاعبين، يقدر مبلغ بيع عقد حكيمي بـ60 مليون يورو، كأغلى لاعب مغربي.يشار إلى أن أليخاندرو كامانو، وكيل أعمال حكيمي، نفى خبر تمديد عقد موكله مع النادي الملكي؛ فقد أوضح كامانو، في تصرح لموقع ""غول""، أن تجديد عقد حكيمي لثلاث سنوات إضافية لا أساس له من الصحة، ساعات قليلة بعدما نشرت صحيفة ""ماركا"" الإسبانية تقريرا تؤكد من خلاله تحصين الفريق المدريدي لنجمه المغربي بتمديد عقده الذي سينتهي يونيو 2021.",sport
823,8643b11c055f11eb87e0646e69d991ea,"مدرب ""شالكه"" يكشف عن الوجه الآخر لأمين حارث",الاثنين 06 أبريل 2020 - 07:13,أوعنا بلعيد,"وقف المدرب الألماني الأمريكي دافييد فاغنر بجانب لاعبه الدولي المغربي أمين حارث، عقب الانتقادات التي تعرض لها الأخير لعدم التزامه خلال فترة الحظر الصحي المفروض من الدولة الألمانية بسبب تفشي فيروس كورونا المستجد.وقد كشف مدرب شالكة، خلال مقابلة أجراها مع صحيفة ""بيلد"" الألمانية، الوجه الآخر للدولي المغربي، على الرغم من أن ما فعله النجم المغربي كان محبطا وغير مقبول، حيث قال: ""عندما حان وقت تقليص الرواتب، كان هو أول الموافقين على طلب النادي"".وكان أمين حارث موضوع نقاش جديد بعدما تم تغريمه الشهر الماضي بسبب وجوده لوقت متأخر من الليل في خانة لتدخين ""الشيشة""، على الرغم من القيود المفروضة من جانب السلطات الألمانية، ضمن الإجراءات الوقائية لتفادي الإصابة بكوفيد 19 .ولم ينحصر دعم المدرب للاعبه حارث خلال عاصفة الانتقادات التي طالته بسبب خرقه للحجر الصحي؛ بل واصل ذلك الدعم بالإشادة بما يقدمه اللاعب بالرغم من نزول مستواه مؤخرا قبل توقف الدوري جراء انتشار الوباء، وأضاف قائلا: ""عندما نتحدث عن أمين، فعليك أن تعلم بأنه لاعب مبدع وخلوق وصاحب قرار"".وختم حديثه عن النجم المغربي، البالغ من العمر 22 سنة، بقوله: ""يمكنك وصف حارث بأي شيء إلا أن تقول عنه إنه أناني؛ فهو ليس كذلك، هو شخص مسؤول، ويقوم بواجباته على أكمل وجه داخل الفريق.. وحتى داخل النادي كان له دور مهم فيما يتعلق بمسألة تخفيض الرواتب"".يذكر أن جل الأندية الأوروبية اتجهت إلى خيار تخفيض رواتب اللاعبين خلال الأشهر المقبل بغية التخفيف من حدة الأضرار الاقتصادية جراء توقف النشاط الرياضي بعدما داهم فيروس كورونا أغلب البلدان وأجبر اتحاداتها الرياضية على وقف كل النشاطات والتجمعات، تفاديا لتفشي الفيروس في أوساط الجماهير.",sport
824,87141d64055f11ebb839646e69d991ea,"""كورونا"" يدفع طبيب ""ريمس"" الفرنسي إلى الانتحار",الأحد 05 أبريل 2020 - 23:10,أوعنا بلعيد,"يعيش مسؤولو ومكونات نادي ""ستاد ريمس"" الفرنسي صدمة كبيرة، بعدما أقدم برنار غونزاليز، طبيب الفريق الأول، على الانتحار داخل منزله، عقب ثبوت إصابته بفيروس ""كورونا"" المستجد.ووفق ما كشفته مصادر صحيفة ""لو باريزيان"" الفرنسية، الأحد، فإن إدارة نادي ""ريمس"" علمت بانتحار الطبيب برنار غونزاليز في منزله، بعدما تعرض للإصابة بفيروس ""كورونا"" المستجد، إذ كان يقضي أيامه بالحجر الصحي رفقة زوجته المصابة كذلك بـ""كوفيد-19"".وقال آرنو روبينت، عمدة مدينة ريمس، أثناء حديثه لوسائل الإعلام الفرنسية: ""تفاجأت عندما أُخبر مجلس المدينة بالنبأ الحزين، لأنني أعرف الطبيب بشكل جيد، بعد أن عاش حياته في خدمة ورعاية اللاعبين بشكل جيد، ومشهود له بالاحترافية الكبيرة"".وفي وقت مبكر من مساء الأحد، أعرب رئيس النادي جان بيير كايو عن انفعالاته على موقع النادي الرسمي، إذ كتب قائلا: ""الكلمات تخذلني. أنا مندهش. لقد صدمني هذا الخبر"".وأحدث خبر رحيل البالغ من العمر 60 سنة صدمة كبيرة في أوساط ناديه، لاسيما وأنه كان مشهودا له باحترافيته وعمله لأكثر من 20 عامًا مع ريمس، بأقصى قدر من المهنية وبطريقة عاطفية وغير أنانية، بينما قال أحد أعضاء النادي: ""لقد تحدثت معه الأسبوع الماضي ولم يثر الموضوع. إنه أمر غير مفهوم. يا لها من دراما. سيكون من الضروري الآن تحذير اللاعبين والموظفين. الصدمة ستكون رهيبة"".وأضاف رئيس نادي ريمس: ""لقد عمل الطبيب غونزاليز في أقسى فترات النادي على أساس طوعي. إنه طبيبي الشخصي، وقلوبنا جميعا وتعاطفنا مع زوجته ووالديه. اليوم مصيبة حلت بنا"".وكشفت الصحيفة سالفة الذكر، أن الطبيب المنتحر ترك رسالة لشرح ما فعله بنفسه، لكن من دون الكشف عن محتواها حاليا، فيما يشعر جميع صناع القرار بنادي ريمس بالصدمة الكبيرة، بعد فقدان أحد أطباء المدينة والفريق، على الرغم من اطمئنان الإدارة عليه بشكل دوري، لكن الحادث المأساوي وقع بالفعل.",sport
825,87cf3dc6055f11ebb626646e69d991ea,تفشي وباء كورونا يبعثر أوراق كرة القدم الأوروبية,السبت 04 أبريل 2020 - 06:47,أوعنا بلعيد,"تواجه أندية الدوري الألماني البوندسليغا أياما صعبة عقب الانتشار السريع لفيروس كورونا المستجد الذي أجبر الاتحادات الرياضية بمختلف الدوريات على إيقاف اللعب دون أي بشائر بعودة الحياة إلى الملاعب حتى الآن، عكس مسؤولي الكرة البلجيكية الذين قرروا إنهاء الموسم واعتماد الترتيب الحالي، ما سيترتب عنه منح اللقب لكلوب بروج المتصدر، كما طالبت أندية في هولندا وإيطاليا بإلغاء المنافسات المحلية.وحسب مصادر الموقع العالمي ""ترانسفر ماركت""، المتخصص في تقييم اللاعبين وقيمتهم في سوق الانتقالات، فإن عقود 108 لاعبين ستنتهي في الدوري الألماني يوم 30 يونيو المقبل، ويضم نادي فورتونا دوسلدورف أكبر عدد منهم، بواقع 17 لاعبا، يليه يونيون برلين بـ 14 لاعبا، ثم فيردر بريمن بـ 8 لاعبين.وتعيش أندية البوندسليغا على أعصابها في ظل ضبابية المشهد الراهن؛ إذ تقترب عقود العديد من لاعبيها من الانتهاء بنهاية الموسم الحالي دون تحديد مصيرهم، سواء بألمانيا أو بغيرها من البلدان، وسط تسريبات عن مناقشات جرت بمجلس الاتحاد الدولي لكرة القدم عن الحلول المقترحة لإنهاء كل الأزمات المتعلقة بعقود اللاعبين.وحسب تقارير إعلامية أوروبية، فإن الجهاز الوصي على تدبير شؤون الكرة العالمية ركز في مناقشاته للعقود التي تنتهي بنهاية الموسم الحالي على حسم مصير اللاعبين المعارين، والمواعيد الجديدة للانتقالات الصيفية والشتوية المقبلة، قبل الإعلان رسميا عن قراراته خلال الأيام المقبلة.ويأتي على رأس قائمة الأسماء التي ستنتهي فترة إعارتها بنهاية يونيو المقبل الدولي المغربي أشرف حكيمي، نجم بوروسيا دورتموند الألماني، الذي لم يحسم مستقبله بعد، سواء بالعودة إلى ناديه الأم ريال مدريد أول الانتقال إلى فريق آخر، بالإضافة إلى زميله الألماني ماريو غوتزة، الذي اتفق مع ناديه على الرحيل وعدم تجديد عقده الذي ينتهي بعد نحو شهرين.ورغم ارتباطه بعقد مع ناديه الحالي دورتموند يمتد إلى 2022، يبقى الإنجليزي جادون سانتشو الدجاجة التي تبيض ذهبا؛ إذ يعد أبرز الأسماء المتوقع رحيلها عن البوندسليغا بنهاية الموسم الحالي، وسط منافسة شرسة من كبار القارة العجوز على نيل خدماته.كما يواجه النجم البرازيلي كوتينيو، المعار من برشلونة إلى بايرن ميونيخ، الذي ستنتهي فترة إعارته الصيف المقبل، مستقبلا غامضا زادت الأزمة الحالية من إضفاء الكثير من الغموض عليه، خاصة أنه لا مكان له تقريبا في العملاق الكتالوني الذي يرتب لإعارته مرة أخرى أو بيع عقده نهائيا للأندية الإنجليزية المهتمة.",sport
826,886f9912055f11eba902646e69d991ea,"حكيم زياش ينهي موسمه بقميص ""أياكس الهولندي""",السبت 04 أبريل 2020 - 06:26,أوعنا بلعيد,"ينتظر أن يرحل الدولي المغربي نجم أياكس أمستردام الهولندي، حكيم زياش، إلى ناديه الجديد تشلسي الإنجليزي خلال الوقت المتفق عليه مسبقا بعد توقيع العقد رغم توقف الدوريات الأوروبية بسبب تفشي فيروس كورونا المستجد.وحسب الصحافي فريك يانسن ""AD الهولندية""، فقد لعب حكيم زياش مباراته الأخيرة مع اياكس بالفعل، ولن يشارك معه مجددا حتى لو اكتمل الموسم؛ إذ سيكون المايسترو المغربي متاحا للمشاركة بقميص تشيلسي بداية من فاتح يوليو المقبل.وكان العملاق الهولندي يناور في قضية نجمه المغربي، الذي من المقرر أن يتوجه إلى لندن في مطلع يوليو المقبل، بعد تأجيل موعد ختام المنافسات إلى غاية 3 غشت، حيث كان يأمل متصدر الدوري في إبقاء زياش لمساعدة زملائه على التتويج بالدوري.وكشفت مارخان أولفيرز، أستاذة الرياضة والحقوق، في تصريحات لقناة ""أر تي أل نيوز"" بخصوص رحيل النجم المغربي، أن القرار النهائي ""سيعود لحكيم زياش الذي يبقى السؤال المطروح في قضيته هو هل سيوافق على البقاء إلى غاية نهاية الموسم؟ حيث إن الأمر يتجاوز الاتحادين الأوروبي والدولي للعبة، لأنهما لا يتدخلان في العقود الفردية في حالة اتفاق جميع الأطراف"".وكان فريق البلوز أعلن مؤخرا توصله إلى اتفاق مع أياكس للتعاقد مع زياش بداية من الصيف المقبل بعقد يمتد لـ5 سنوات، كما أنهى اتفاقه بشكل رسمي مع اللاعب حول شروطه الشخصية، وستكلفه الصفقة 36.7 ملايين جنيه إسترليني.",sport
827,893fc9e8055f11eb94c6646e69d991ea,"""حمد الله"": أرفض الإعلان عن تبرعاتي وأعد بالمزيد",السبت 04 أبريل 2020 - 02:40,أوعنا بلعيد,"قال الدولي المغربي عبد الرزاق حمد الله، نجم النصر السعودي لكرة القدم، إنه يقضي يومه بالحجر المنزلي في خوض تداريبه بشكل محترف مع مدربين ذوي كفاءات عالية عبر الفيديو من أجل الحفاظ على لياقته البدنية، في انتظار عودة الدوري الذي توقف جراء تفشي فيروس كورونا المستجد.وأضاف هداف الدوري السعودي في تصريحات صحافية بخصوص إعلانه التكفل بـ1000 أسرة معوزة، وحول مساهمته في مساعدة المحتاجين حاليا، قائلا: ""الصراحة رفضت في البداية الإعلان عن ذلك لأن عمل الخير يكون بينك وبين الله"".وواصل المهاجم السابق لفريق أولمبيك أسفي: ""لكنني وجدت في هذا الظرف فرصة للتنافس على عمل الخير، ومشاهدة جميع الناس الذين رزقوا بالمال الوفير يساعدون الآخرين في هذه الظرفية الصعبة التي نجتازها عقب تفشي جائحة كورونا"".وعن كيفية توزيع هذه المساعدات التي تعهد بمنحها لمن هم في أمس الحاجة إليها، قال: ""كلفت أناسا للقيام بهذا الدور، وأي شخص يستحق المساعدة سيصله ذلك، وهذا واجب علينا كلاعبين محترفين في ظل أزمة وباء كورونا، وأعد بمبادرات أخرى لمساعدة أكبر عدد من الأسر بإذن الله"".وحول تداريبه اليومية في المنزل وما إذا كان ذلك سيؤثر على لياقته رفقة بقية اللاعبين، أجاب: ""بطبيعة الحال، فعندما يتوقف النشاط لمدة تتراوح بين شهر وشهر ونصف، يؤثر ذلك على اللاعب المحترف، وعندما تعود تحتاج إلى وقت آخر حتى تكون جاهزا بدنيا للمشاركة في المباريات، الدوري متوقف لأسبوعين حتى الآن ولا ندري متى سنعود للعب مجددا"".وأردف صاحب الرقم القياسي في عدد الأهداف المسجلة خلال موسم واحد بالدوري السعودي (34 هدفا) أن نظام الأكل يعتبر من أهم الأشياء التي يجب على الرياضي اتباعها، مشيرا إلى أنه يخوض تداريبه لمدة ساعة إلى ساعتين في المنزل وبشكل يومي، مع حصص تدريبية بواسطة مدرب خاص عن طريق الفيديو، يعتبر بعضها تمارين شاقة.وأنهى المهاجم المغربي حديثه بالقول إنه من السهل الالتزام بالتدابير الاحترازية بالنسبة إليه بغية الاحتراز والوقاية من الإصابة بـ""كوفيد-19""، موردا أنه يقضي معظم وقته في لعب ""البلايستيشن"" مع الأصدقاء، بالإضافة إلى تواصله مع عائلته الكبيرة والصغيرة.",sport
828,89e497a4055f11ebb2cd646e69d991ea,‪الرجاء يطلب أداء غرامة 400 مليون سنتيم بالتقسيط‬,الجمعة 03 أبريل 2020 - 18:40,أوعنا بلعيد,"تراجع فريق الرجاء الرياضي لكرة القدم في آخر لحظة عن تسديد العقوبة المالية المفروضة عليه من قبل ""فيفا"" دفعة واحدة، والبالغة 400 مليون سنتيم، لبني ياس الإماراتي، بعدما استعاد في وقت سابق خدمات لاعبه بلمعلم وعقد إعارته مازال ساري المفعول.وتوجه مسؤولو الفريق الإماراتي إلى الاتحاد الدولي لكرة القدم ""فيفا""، الذي قضى في وقت سابق بدفع فريق الرجاء للمبلغ المذكور بعدما ثبت إخلاله ببنود العقد المبرم بين اللاعب بلمعلم وناديه بني ياس.وحسب مصادر هسبريس فقد تراجع الرجاء عن دفع مبلغ العقوبة دفعة واحدة، وقرر تأديتها على شكل أقساط، بعدما كان يوم أمس على أهبة الاستعداد لدفع المبلغ كاملا رغم الأزمة المالية التي يعاني منها.وأوضحت مصادرنا أن الإدارة الرجاوية طلبت من نظيرتها ببني ياس دفع الغرامة على أقساط تفاديا لتعريض الفريق لعقوبة خصم نقاط من رصيده، إذ رغم الأزمة التي يعاني منها الفريق الأخضر فقد اختار مجبرا تأدية الغرامة المالية الثقيلة.وكان ""فيفا"" فرض عقوبة مالية على الرجاء بالإضافة إلى اللاعب بلمعلم لعدم احترامهما العقد الموقع مع الفريق الإماراتي، بعدما غادر اللاعب ناديه الإماراتي قبل نهاية عقد إعارته، وعاد ليشارك في تداريب الرجاء وإحدى المباريات الودية.",sport
829,8aa83398055f11eb8c7d646e69d991ea,"""كورونا"" يربك خطة تعاقد تشيلسي مع حكيم زياش",الخميس 02 أبريل 2020 - 10:46,أوعنا بلعيد,"أربك فيروس كورونا المستجد خطط العديد من الاتحادات الكروية والأندية، بالإضافة إلى اللاعبين الذين ستنتهي عقودهم نهاية يونيو المقبل، ويأتي على رأسهم الدولي المغربي حكيم زياش الذي كان قد وقع عقد انضمامه إلى تشيلسي الإنجليزي في الصيف.وكان مقررا أن ينضم المايسترو المغربي إلى فريقه الجديد شهر يونيو المقبل، وفق ما هو متفق عليه في بنود العقد المبرم بينه وإدارة تشيلسي، غير أن الأحداث الجارية حاليا قد تؤخر انضمامه إلى كتيبة الإنجليزي فرانك لامبارد إلى موعد لاحق.ويعتقد المحامي جيريت بيتر بوييسز (Gerrit Pieter Poiesz) أن إدارة أياكس إن أرادت الاحتفاظ بزياش لوقت إضافي بسبب تأجيل الدوريات المحلية، عليها أن تتوصل إلى اتفاق ودي مع نظيرتها من تشيلسي التي دفعت مبالغ كبيرة مقابل الاستفادة من خدمات صانع ألعاب الأسود.وأوضح المحامي المذكور أن ""الفيفا ليست طرفاً في العقد المبرم بين زياش وناديه الجديد، لأن الجهاز الوصي على تدبير شؤون كرة القدم لا يدفع الراتب وليس مسؤولا عن أي مشاكل بين الطرفين، نظرا لكونها علاقة بين صاحب العمل والموظف"".حكيم زياش كسر عقده الملزم مع أياكس في منتصف فبراير لتوقيع آخر جديد مع تشيلسي، وهذا يعني أن إقامته في أمستردام حتى 30 يونيو تستمر على شكل إعارة من البلوز اللندني.وتابع المحامي سالف الذكر أنه يمكن إعارة النجم المغربي لبضعة أسابيع إضافية لأياكس بإذن من البلوز، كما يمكن لناديه أيضا المطالبة بقدومه في الموعد المحدد سلفا، وهو 30 يونيو. وفي هذه الحالة، فإن ""الفيفا"" ستكون عاجزة عن التدخل.بينما ذكر موقع ""90 دقيقة"" أن الاتحاد الدولي لكرة القدم اتخذ قرارا بخصوص اللاعبين الذين تنتهي عقودهم في الصيف، موردا أنه مع استحالة استكمال الدوريات، ستقرر ""الفيفا"" أن يستمر اللاعبون الذين تنتهي عقودهم مع أنديتهم حتى انتهاء الموسم الكروي بسبب ""ظروف خاصة"".وتدرس ""الفيفا"" إقامة فترة انتدابات استثنائية الموسم القادم، خاصة وأن الدوريات قد تستأنف شهر يونيو أو يوليوز. وبالتالي، فإن حكيم سيواصل مع أياكس أمستردام إلى حين انتهاء الدوري الهولندي كاملا.",sport
830,8b5ca550055f11eb82a1646e69d991ea,مهارات منعم الإدريسي تجذب أولمبياكوس اليوناني,الخميس 02 أبريل 2020 - 06:41,أوعنا بلعيد,خطف المهاجم المغربي الواعد منعم الإدريسي، لاعب نادي أجاكسيو الفرنسي لكرة القدم، اهتمام الإدارة التقنية لفريق أولمبياكوس اليوناني، التي ترغب في التعاقد معه خلال الانتقالات الصيفية المقبلة.ووفق مصادر فرنسية فإن الفريق اليوناني يرغب في تعزيز صفوفه بالتعاقد مع المغربي الإدريسي، المتألق مع ناديه أجاكسيو، حيث تمكن من تسجيل خمسة أهداف منذ بداية الموسم الحالي قبل توقف مسابقة الدوري الفرنسي جراء تفشي فيروس كورونا المستجد.وأضافت المصادر ذاتها أن الطاقم التقني لمتصدر الدوري اليوناني متحمس لإنهاء صفقة التعاقد مع الإدريسي، لاسيما بعد التألق اللافت لمواطنه يوسف العربي القادم من تجربة احترافية من الخليج برسم الميركاتو الماضي، وتمكن من تسجيل 24 هدفا بقميص الفريق منذ بداية الموسم في مختلف المسابقات.ويرتبط اللاعب سالف الذكر بعقد مع ناديه أجاكسيو يمتد إلى سنة 2023، غير أن ذلك لا يشكل عقبة لدى متصدر الدوري اليوناني المصمم على ضم المهاجم المغربي الشاب، لاسيما إن واصل تقديم عروضه الكبيرة عند استئناف الدوريات، بعد التفوق على فيروس كورونا وعودة الحياة إلى ملاعب الساحرة المستديرة.,sport
831,8c0754c8055f11eba309646e69d991ea,"""باريس سان جيرمان"" ينضم إلى الراغبين في حكيمي",الخميس 02 أبريل 2020 - 02:37,أوعنا بلعيد,"انضاف بطل الدوري الفرنسي الممتاز باريس سان جيرمان إلى ركب الأندية المهتمة بخدمات الدولي المغربي أشرف حكيمي، المعار من ريال مدريد إلى نادي بوروسيا دورتموند الألماني.وكشفت مصادر فرنسية عديدة، الأربعاء، رغبة ليوناردو، المدير الرياضي لباريس سان جيرمان، بالتعاقد مع المدافع المغربي أشرف حكيمي على خلفية رحيل البلجيكي توماس مونييه، المنتظر انتقاله إلى بروسيا دورتموند الألماني.وسيشهد الميركاتو الصيفي المقبل منافسة كبيرة بين أندية كبيرة عدة بغية التعاقد مع حكيمي، البالغ من العمر 21 سنة، يأتي على رأسها يوفنتوس الإيطالي وتشيلسي الإنجليزي، فضلا على بوروسيا دورتموند الألماني الساعي للإبقاء على اللاعب ضمن صفوفه.ويخطط النادي الملكي بدوره للاستفادة من خدمات لاعبه من جديد واستعادة خدماته وتجديد عقده الذي سينتهي العام المقبل، ويريد حمايته من أطماع الأندية المتربصة بخدماته، وذلك بالتجديد له لأربعة مواسم كروية مقبلة.وتألق مدافع الأسود بشكل لافت خلال تجربته الألمانية، بعدما خاض 65 مباراة مع ""أسود الفيستيفال"" أسهم فيها بـ27 هدفا ما بين صناعة وتسجيل، وهو ما جعل موقع ""ترانسفور ماركت"" العالمي المتخصص في تقييم القيمة السوقية للاعبين يقدر مبلغ بيع عقد حكيمي بـ60 مليون يورو، كأغلى لاعب مغربي.ويرتقب أن تتضح الوجهة القادمة لأشرف حكيمي بصفة نهائية خلال الأسابيع القليلة القادمة بعد عودة الحياة إلى ملاعب كرة القدم، بعدما تتم السيطرة على فيروس كورونا الذي أربك العديد من الاتحادات الكروية وأجبرها على تأجيل مسابقتها المحلية.",sport
832,8cb269f0055f11eb83bf646e69d991ea,"""اليويفا"" يؤجل المباريات الأوروبية إلى ""إشعار آخر""",الأربعاء 01 أبريل 2020 - 15:36,هسبريس - متابعة,"قال الاتحاد الأوروبي لكرة القدم (اليويفا) عقب اجتماع اليوم الأربعاء إنه قرر تعليق كل مباريات دوري أبطال أوروبا والدوري الأوروبي ""حتى إشعار آخر""، بسبب تفشي وباء كورونا.كما قرر تأجيل كل مباريات المنتخبات الوطنية المقررة في يونيو، ومن بينها مواجهات في ملحق تصفيات بطولة أوروبا 2020 التي تم تأجيلها إلى 2021.",sport
833,8d626226055f11ebbf58646e69d991ea,إبراهيموفيتش يغادر نادي ميلان في فصل الصيف,الأربعاء 01 أبريل 2020 - 05:20,هسبريس ـ مُتابعة,"لن يلجأ مهاجم كرة القدم السويدي زلاتان إبراهيموفيتش، صاحب الـ38 عاما، إلى خيار تجديد عقده مع ميلان، الذي ينتهي في 30 يونيو المقبل، وسيغادر النادي الإيطالي هذا الصيف، وفقا لما أوردته الأربعاء وسائل إعلام محلية.ولم يعد إبرا يؤيد المشروع الرياضي الذي روج له الرئيس التنفيذي لميلانو، الجنوب أفريقي إيفان جازيديس، ولا يستبعد الاعتزال من كرة القدم الصيف المقبل، حسبما ذكرت صحيفة ""لا غازيتا ديلو سبورت"" الإيطالية على صدر غلافها للعدد الصادر الأربعاء.وبعنوان ""إيبرا باي باي ميلانو"" سلطت الصحيفة الضوء على غضب السويدي بشدة من إقالة الكرواتي زفونيمير بوبان كمدير رياضي للنادي، وهو شخص تربطه به علاقة صداقة قوية. ويضاف إلى ذلك احتمال استقالة باولو مالديني، المشرف الفني على فريق ميلان، من منصبه في الصيف المقبل.وعاد إبراهيموفيتش، الذي سافر إلى السويد في ظل هذه الأوضاع الطارئة بسبب فيروس كورونا، إلى ميلانو في يناير الماضي بعد انتهاء عقده مع لوس أنجلوس جالاكسي وبدأ مرحلته الجديدة في إيطاليا بتسجيل أربعة أهداف في المباريات العشر الأولى التي شارك فيها.",sport
834,8e0dda22055f11eb8933646e69d991ea,"""كورونا"" ينهي حياة رئيس مارسيليا الفرنسي السابق",الثلاثاء 31 مارس 2020 - 23:07,أوعنا بلعيد,"توفي مساء الثلاثاء الرئيس السابق لنادي أولمبيك مارسيليا الفرنسي السنغالي بابي ضيوف، متأثرا بإصابته بفيروس ""كورونا"" المستجد، خلال تواجده بأحد مستشفيات العاصمة السنغالية داكار.وحسب ما ذكرته مصادر موقع ""تيلي داكار"" السنغالي، فقد توفي بابي ضيوف بعدما هزم فيروس ""كورونا"" مناعته، ولم تنفع معه الإسعافات التي تلقاها.وكان المتوفى، البالغ من العمر 68 سنة، يحارب فيروس ""كورونا"" في السنغال وهو على جهاز تنفس اصطناعي، وكان من المقرر نقله إلى أحد المستشفيات في فرنسا خلال الساعات القليلة المقبلة للحصول على رعاية أفضل، هناك قبل أن يفارق الحياة.وتسبب تفشي فيروس ""كورونا"" في توقف جميع الدوريات الأوروبية الكبرى بشكل مؤقت، عقب الإجراءات التي اتخذتها أغلب الدول تفاديا لتفشي ""كوفيد-19""، لاسيما وأن الأنشطة الرياضية تشهد تجمعات كبيرة من الجماهير، ما سيساهم في انتشار الوباء بشكل سريع.يشار إلى أن الراحل سبق أن تولى رئاسة نادي مارسيليا الفرنسي، في الفترة الممتدة من 2005 حتى 2009.",sport
835,8eb35286055f11ebbda8646e69d991ea,"تأجيل ""ألعاب البحر الأبيض المتوسط"" إلى 2022",الثلاثاء 31 مارس 2020 - 14:30,هسبريس ـ مُتابعة,"أعلن وزير الشباب والرياضة الجزائري سيد علي خالدي، اليوم الثلاثاء، تأجيل دورة ألعاب البحر الأبيض المتوسط التي كانت مقررة بمدينة وهران، بين 24 يونيو و5 يوليوز 2021 ، لتقام في عام 2022.ولم يقدم التلفزيون الحكومي الجزائري، الذي بث الخبر، أي تفاصيل إضافية بشأن هذا القرار، لكن بدا واضحا أنه مرتبط بقرار تأجيل دورة الألعاب الأولمبية ""طوكيو 2020"" بسبب أزمة فيروس كورونا، لتقام بين 23 يوليوز و8 غشت 2021.",sport
836,8f6c3e3e055f11ebb4d1646e69d991ea,أياكس الهولندي يلغي عقد اللاعب عبد الحق نوري,الثلاثاء 31 مارس 2020 - 11:30,هسبريس ـ مُتابعة,"كشف تقرير إخباري أن نادي أياكس الهولندي لكرة القدم ألغى عقد لاعبه عبد الحق نوري، ذو الأصل المغربي، الذي يعاني من أزمة صحية منذ فترة طويلة.وأوضحت صحيفة ""دي تليغراف"" الهولندية أن عقد لاعب خط الوسط نوري، البالغ 22 عاما، كان من المفترض أن يستمر حتى فاتح يوليوز 2020 ببند حول التجديد التلقائي.وكان نوري قد تعرض لمشاكل في الدماغ إثر أزمة قلبية، بتاريخ 8 يوليوز 2017، ثم دخل في غيبوبة استفاق منها قبل أيام قليلة.ومنذ استفادة نوري من العناية الطبية المركزة، يدفع أياكس راتب اللاعب كل شهر، كما سيواصل ذلك حتى موعد نهاية العقد الذي فسخ لتفادي التجديد التلقائي.",sport
